region_id	n_cpg	mean5mC	total_cov	chrom	start	end	meth_state
CGI_15223	40	0.0294525679758308	1324	NC_086038.1	1534564	1535156	hypomethylated
CGI_15224	37	0.928268280034572	1157	NC_086038.1	1552883	1553486	hypermethylated
CGI_15225	38	0.0739276349614396	1556	NC_086038.1	1599726	1600294	hypomethylated
CGI_15226	64	0.234187264957265	2340	NC_086038.1	1610686	1611545	intermediate
CGI_15227	65	0.123929557069847	2348	NC_086038.1	1614828	1615629	hypomethylated
CGI_15228	45	0.0267401069518717	1122	NC_086038.1	1735897	1736454	hypomethylated
CGI_15229	120	0.0571135376376078	3361	NC_086038.1	2008473	2009613	hypomethylated
CGI_1523	78	0.052771855010661	1876	NC_086019.1	231323467	231324258	hypomethylated
CGI_15230	31	0.813143612964728	2098	NC_086038.1	2464030	2464598	hypermethylated
CGI_15231	61	0.107968869828456	1982	NC_086038.1	2547977	2548715	hypomethylated
CGI_15232	50	0.178470537897311	1636	NC_086038.1	2552642	2553258	hypomethylated
CGI_15233	68	0.206806169792695	2026	NC_086038.1	2555518	2556240	intermediate
CGI_15234	38	0.9702356292517	1176	NC_086038.1	2557491	2558120	hypermethylated
CGI_15237	95	0.13358105872622	4836	NC_086038.1	2575567	2576375	hypomethylated
CGI_15238	35	0.88610303707012	2239	NC_086038.1	2577740	2578262	hypermethylated
CGI_15239	106	0.16916483387927	4274	NC_086038.1	2585640	2586650	hypomethylated
CGI_1524	84	0.0497259806708357	3518	NC_086019.1	231542047	231543104	hypomethylated
CGI_15240	64	0.425520268620269	1638	NC_086038.1	2587687	2588596	intermediate
CGI_15241	53	0.909719455252918	1285	NC_086038.1	2592378	2593000	hypermethylated
CGI_15242	48	0.900859482758621	1392	NC_086038.1	2601163	2601822	hypermethylated
CGI_15243	67	0.0691239122486289	2735	NC_086038.1	2617879	2618630	hypomethylated
CGI_15244	52	0.849959706109822	1293	NC_086038.1	2628875	2629579	hypermethylated
CGI_15246	146	0.0368688333333333	4800	NC_086038.1	2796420	2798001	hypomethylated
CGI_15247	67	0.0539652715323418	2891	NC_086038.1	2806972	2807788	hypomethylated
CGI_15248	56	0.056269489742241	1901	NC_086038.1	2842208	2842871	hypomethylated
CGI_15249	91	0.0377754597124707	2991	NC_086038.1	2862357	2863270	hypomethylated
CGI_1525	89	0.0789722971114168	3635	NC_086019.1	231609506	231610416	hypomethylated
CGI_15250	62	0.0394219563687544	1421	NC_086038.1	2879197	2879989	hypomethylated
CGI_15251	51	0.0501226329113924	1975	NC_086038.1	2891510	2892293	hypomethylated
CGI_15252	61	0.0527562941420856	2407	NC_086038.1	2896102	2896918	hypomethylated
CGI_15253	59	0.0366063688212928	2104	NC_086038.1	2914506	2915334	hypomethylated
CGI_15254	32	0.0423844239631336	1085	NC_086038.1	2917258	2917760	hypomethylated
CGI_15255	40	0.063211709770115	1392	NC_086038.1	2920230	2920897	hypomethylated
CGI_15256	46	0.0551877090301003	1196	NC_086038.1	2933922	2934553	hypomethylated
CGI_15257	67	0.0682094287298946	1803	NC_086038.1	3050091	3050772	hypomethylated
CGI_15258	73	0.087986780650542	2398	NC_086038.1	3081340	3082238	hypomethylated
CGI_15259	68	0.0434735892691952	2162	NC_086038.1	3222853	3223673	hypomethylated
CGI_1526	95	0.0876133127994524	2922	NC_086019.1	231984480	231985561	hypomethylated
CGI_15260	124	0.0690067924528302	1855	NC_086038.1	3264326	3265625	hypomethylated
CGI_15261	81	0.664899722518677	4685	NC_086038.1	3282742	3283946	hypermethylated
CGI_15262	26	0.740945961002786	359	NC_086038.1	3304364	3305039	hypermethylated
CGI_15263	44	0.880992396694215	605	NC_086038.1	3304853	3305545	hypermethylated
CGI_15264	92	0.263329877442862	3019	NC_086038.1	3321677	3322945	intermediate
CGI_15265	54	0.266615109148884	4077	NC_086038.1	3346063	3346780	intermediate
CGI_15266	67	0.280767184427841	5086	NC_086038.1	3346588	3347355	intermediate
CGI_15267	85	0.417451366982124	1902	NC_086038.1	3362109	3363260	intermediate
CGI_15268	44	0.903327011070111	1355	NC_086038.1	3384305	3385162	hypermethylated
CGI_15269	92	0.866589160214413	3358	NC_086038.1	3410447	3411557	hypermethylated
CGI_1527	31	0.0627816181229774	1545	NC_086019.1	232036798	232037303	hypomethylated
CGI_15270	39	0.265356732026144	765	NC_086038.1	3425653	3426439	intermediate
CGI_15271	107	0.09747396668723	8105	NC_086038.1	3440802	3441926	hypomethylated
CGI_15272	35	0.398468965517241	522	NC_086038.1	3465554	3466160	intermediate
CGI_15273	44	0.47692358974359	585	NC_086038.1	3465983	3466664	intermediate
CGI_15274	24	0.407360570071259	842	NC_086038.1	3482540	3483055	intermediate
CGI_15275	69	0.114384943268936	3261	NC_086038.1	3483434	3484298	hypomethylated
CGI_15276	111	0.472233672776646	7365	NC_086038.1	3508111	3509347	intermediate
CGI_15278	117	0.185025395180098	3859	NC_086038.1	3545369	3546642	hypomethylated
CGI_15279	109	0.689130494075565	8946	NC_086038.1	3562934	3564272	hypermethylated
CGI_1528	123	0.0389643874198091	6391	NC_086019.1	232075239	232076267	hypomethylated
CGI_15280	84	0.0510148486105351	2411	NC_086038.1	3589098	3590119	hypomethylated
CGI_15281	59	0.0572647328244275	1310	NC_086038.1	3632162	3632944	hypomethylated
CGI_15282	37	0.0450897821187077	1331	NC_086038.1	3662776	3663336	hypomethylated
CGI_15283	74	0.0951248646558391	2586	NC_086038.1	3663188	3663963	hypomethylated
CGI_15284	85	0.0414276595744681	1786	NC_086038.1	3692565	3693589	hypomethylated
CGI_15285	35	0.0667476758045292	839	NC_086038.1	3700328	3700907	hypomethylated
CGI_15286	96	0.0298288241415193	2883	NC_086038.1	3705000	3706276	hypomethylated
CGI_15287	69	0.04446027696793	1372	NC_086038.1	3738063	3738862	hypomethylated
CGI_15288	33	0.0657426294820717	1004	NC_086038.1	3768474	3769032	hypomethylated
CGI_15289	47	0.0330093665768194	1484	NC_086038.1	3781331	3781942	hypomethylated
CGI_1529	78	0.0445967382328654	2422	NC_086019.1	232303615	232304653	hypomethylated
CGI_15290	111	0.0447241246894059	4427	NC_086038.1	3824421	3825583	hypomethylated
CGI_15291	50	0.0303367718446602	1648	NC_086038.1	3851423	3852076	hypomethylated
CGI_15292	31	0.977456666666667	1020	NC_086038.1	3854180	3854726	hypermethylated
CGI_15293	57	0.969267966903073	1692	NC_086038.1	3854853	3855591	hypermethylated
CGI_15294	211	0.938019760383387	6260	NC_086038.1	3860567	3862800	hypermethylated
CGI_15295	209	0.396623771688017	6167	NC_086038.1	3875235	3877386	intermediate
CGI_15296	35	0.0742578451882845	956	NC_086038.1	3906052	3906632	hypomethylated
CGI_15297	113	0.0726201363818692	2493	NC_086038.1	3940454	3941432	hypomethylated
CGI_15298	58	0.0523366391184573	1089	NC_086038.1	3944694	3945327	hypomethylated
CGI_15299	49	0.0595821215733016	839	NC_086038.1	3945143	3945696	hypomethylated
CGI_153	47	0.88193506401138	1406	NC_086019.1	33915065	33915887	hypermethylated
CGI_1530	34	0.0458108778625954	1048	NC_086019.1	232304533	232305057	hypomethylated
CGI_15300	73	0.0449793487574979	2334	NC_086038.1	3986705	3987392	hypomethylated
CGI_15301	49	0.0682567235494881	1465	NC_086038.1	3999877	4000513	hypomethylated
CGI_15302	160	0.943927309398951	2479	NC_086038.1	4079115	4080805	hypermethylated
CGI_15303	49	0.061456	1025	NC_086038.1	4102985	4103663	hypomethylated
CGI_15304	42	0.911244181459566	1014	NC_086038.1	4123186	4123808	hypermethylated
CGI_15305	39	0.714283482142857	896	NC_086038.1	4124473	4125000	hypermethylated
CGI_15306	51	0.0489091183574879	1656	NC_086038.1	4149111	4149975	hypomethylated
CGI_15307	38	0.0474153188180404	1286	NC_086038.1	4161097	4161612	hypomethylated
CGI_15308	74	0.0475757588187038	2438	NC_086038.1	4165484	4166260	hypomethylated
CGI_15309	28	0.0651411509229099	921	NC_086038.1	4166375	4166877	hypomethylated
CGI_1531	33	0.907949058577406	956	NC_086019.1	232476482	232477078	hypermethylated
CGI_15310	25	0.897645193508115	801	NC_086038.1	4226539	4227145	hypermethylated
CGI_15311	16	0.830858736059479	538	NC_086038.1	4227817	4228402	hypermethylated
CGI_15313	25	0.854254362416108	1043	NC_086038.1	4383437	4384011	hypermethylated
CGI_15314	34	0.892052333028362	1093	NC_086038.1	4555785	4556327	hypermethylated
CGI_15315	78	0.90858655081224	2647	NC_086038.1	4602134	4603015	hypermethylated
CGI_15316	54	0.0662922502334267	1071	NC_086038.1	4668085	4668797	hypomethylated
CGI_15317	84	0.0549670157068063	2292	NC_086038.1	4726182	4727110	hypomethylated
CGI_15318	33	0.0471269109947644	955	NC_086038.1	4728177	4728677	hypomethylated
CGI_15319	38	0.0727984531392175	1099	NC_086038.1	4728787	4729378	hypomethylated
CGI_1532	87	0.412122151515152	3300	NC_086019.1	232569089	232570223	intermediate
CGI_15320	187	0.0701801151132565	5386	NC_086038.1	4729296	4731173	hypomethylated
CGI_15321	37	0.022321359223301	1030	NC_086038.1	4777361	4777879	hypomethylated
CGI_15322	128	0.0338168190516691	4703	NC_086038.1	4824085	4825302	hypomethylated
CGI_15323	44	0.0850985106382979	1410	NC_086038.1	4828694	4829291	hypomethylated
CGI_15324	126	0.0567589681335357	3295	NC_086038.1	4831240	4832612	hypomethylated
CGI_15325	119	0.12075644895719	3644	NC_086038.1	4849239	4850543	hypomethylated
CGI_15326	99	0.224273984891407	2118	NC_086038.1	4872654	4873949	intermediate
CGI_15327	11	0.305802008928571	448	NC_086038.1	4879446	4880107	intermediate
CGI_15328	121	0.297223497661029	5558	NC_086038.1	4907085	4908347	intermediate
CGI_15329	64	0.059791077361177	2107	NC_086038.1	4933087	4934021	hypomethylated
CGI_1533	102	0.11471316553727	2066	NC_086019.1	232674956	232675981	hypomethylated
CGI_15330	33	0.0466017707362535	1073	NC_086038.1	4933893	4934416	hypomethylated
CGI_15331	54	0.0446063197026023	1883	NC_086038.1	4946989	4947676	hypomethylated
CGI_15332	42	0.0825972200158856	1259	NC_086038.1	4958351	4958901	hypomethylated
CGI_15333	38	0.0469549565217391	1150	NC_086038.1	4967007	4967598	hypomethylated
CGI_15334	31	0.0339108315098468	914	NC_086038.1	4967768	4968321	hypomethylated
CGI_15335	32	0.451289249720045	893	NC_086038.1	4968730	4969240	intermediate
CGI_15336	43	0.0485830769230769	1235	NC_086038.1	4970965	4971628	hypomethylated
CGI_15337	38	0.0274236842105263	912	NC_086038.1	4977376	4977902	hypomethylated
CGI_15338	36	0.0387560532687651	826	NC_086038.1	4978252	4978867	hypomethylated
CGI_15339	91	0.0545496896439072	3061	NC_086038.1	5000416	5001509	hypomethylated
CGI_1534	62	0.912568530757499	1967	NC_086019.1	232744734	232745550	hypermethylated
CGI_15340	42	0.0756293789808917	1256	NC_086038.1	5019369	5019898	hypomethylated
CGI_15341	39	0.0877565397350993	1208	NC_086038.1	5025987	5026541	hypomethylated
CGI_15342	47	0.0764559356136821	1491	NC_086038.1	5026343	5026873	hypomethylated
CGI_15343	92	0.0532790974616108	3191	NC_086038.1	5035173	5035984	hypomethylated
CGI_15344	77	0.0479039914848323	1879	NC_086038.1	5058698	5059672	hypomethylated
CGI_15345	26	0.103009442060086	466	NC_086038.1	5082182	5082691	hypomethylated
CGI_15346	73	0.0477302691721686	1969	NC_086038.1	5138152	5139068	hypomethylated
CGI_15347	51	0.077952125984252	1270	NC_086038.1	5215934	5216672	hypomethylated
CGI_15348	154	0.0817283400809717	3952	NC_086038.1	5297150	5298509	hypomethylated
CGI_15349	80	0.880637403740374	1818	NC_086038.1	5334062	5335001	hypermethylated
CGI_1535	75	0.0381082084690554	3070	NC_086019.1	233616782	233617786	hypomethylated
CGI_15350	50	0.847777868852459	1708	NC_086038.1	5494824	5495500	hypermethylated
CGI_15351	62	0.0876763348714568	1517	NC_086038.1	5573412	5574173	hypomethylated
CGI_15352	181	0.074845308310992	4476	NC_086038.1	5574096	5575607	hypomethylated
CGI_15353	27	0.9	660	NC_086038.1	5579371	5579914	hypermethylated
CGI_15354	204	0.0470884303797468	3950	NC_086038.1	5612769	5614473	hypomethylated
CGI_15355	63	0.105994150034412	1453	NC_086038.1	5622264	5623081	hypomethylated
CGI_15356	138	0.0441827075351213	3915	NC_086038.1	5687949	5689135	hypomethylated
CGI_15357	62	0.105074084640989	2103	NC_086038.1	5700263	5701011	hypomethylated
CGI_15358	66	0.118437556221889	1334	NC_086038.1	5721230	5721904	hypomethylated
CGI_15359	46	0.27582162818955	823	NC_086038.1	5750215	5750836	intermediate
CGI_1536	126	0.0930484829973528	4911	NC_086019.1	233618769	233620179	hypomethylated
CGI_15360	43	0.222058925979681	689	NC_086038.1	5760805	5761368	intermediate
CGI_15361	100	0.0802199047380296	3989	NC_086038.1	5877603	5878598	hypomethylated
CGI_15362	103	0.0546088737201365	3809	NC_086038.1	5911838	5912937	hypomethylated
CGI_15363	43	0.048921001150748	1738	NC_086038.1	5965035	5965603	hypomethylated
CGI_15364	82	0.0613137254901961	3213	NC_086038.1	5965420	5966270	hypomethylated
CGI_15365	26	0.854062944162437	788	NC_086038.1	6028358	6028898	hypermethylated
CGI_15366	54	0.103703703703704	1350	NC_086038.1	6136730	6137366	hypomethylated
CGI_15367	25	0.942023907225691	1121	NC_086038.1	6163028	6163543	hypermethylated
CGI_15368	57	0.0348588030214991	1721	NC_086038.1	6200259	6200980	hypomethylated
CGI_15369	81	0.0551679607682877	2447	NC_086038.1	6200797	6201608	hypomethylated
CGI_1537	76	0.0748585282858358	2351	NC_086019.1	234239997	234240802	hypomethylated
CGI_15370	97	0.0473936062815479	3566	NC_086038.1	6236228	6237089	hypomethylated
CGI_15371	39	0.0476045714285715	1050	NC_086038.1	6285844	6286450	hypomethylated
CGI_15372	74	0.0506973291081938	2209	NC_086038.1	6300105	6300884	hypomethylated
CGI_15373	68	0.0553601520086862	1842	NC_086038.1	6376933	6377807	hypomethylated
CGI_15374	79	0.0524265845873233	2193	NC_086038.1	6390265	6391198	hypomethylated
CGI_15375	53	0.0537320623916811	1154	NC_086038.1	6412312	6412892	hypomethylated
CGI_15376	64	0.0500153571428572	1400	NC_086038.1	6412795	6413535	hypomethylated
CGI_15377	168	0.0712573240890987	6779	NC_086038.1	6542677	6544035	hypomethylated
CGI_15378	72	0.0853304889741132	2086	NC_086038.1	6582723	6583539	hypomethylated
CGI_15379	27	0.0192912280701754	570	NC_086038.1	6682578	6683118	hypomethylated
CGI_1538	52	0.0796590541381456	1607	NC_086019.1	234240627	234241196	hypomethylated
CGI_15380	111	0.0390089901477833	2436	NC_086038.1	6683090	6684100	hypomethylated
CGI_15381	39	0.312127662178703	817	NC_086038.1	6749333	6749904	intermediate
CGI_15382	121	0.115959019118869	2406	NC_086038.1	6750732	6751897	hypomethylated
CGI_15383	50	0.437980152671756	1048	NC_086038.1	6836754	6837280	intermediate
CGI_15384	143	0.06671609862219	4137	NC_086038.1	6867047	6868337	hypomethylated
CGI_15385	78	0.0437649559193954	3176	NC_086038.1	7017193	7018041	hypomethylated
CGI_15386	26	0.902061211340206	776	NC_086038.1	7060037	7060607	hypermethylated
CGI_15387	82	0.101133175803403	2116	NC_086038.1	7068953	7069760	hypomethylated
CGI_15388	112	0.0525922263503858	3499	NC_086038.1	7092787	7094025	hypomethylated
CGI_15389	76	0.0269173978065803	2006	NC_086038.1	7153826	7154804	hypomethylated
CGI_1539	37	0.892176028084253	1994	NC_086019.1	234413621	234414190	hypermethylated
CGI_15390	44	0.0600666666666667	1182	NC_086038.1	7154740	7155279	hypomethylated
CGI_15391	53	0.050169268292683	1435	NC_086038.1	7155392	7156170	hypomethylated
CGI_15392	100	0.132764528301887	2915	NC_086038.1	7290214	7291249	hypomethylated
CGI_15393	41	0.0593384483742156	1753	NC_086038.1	7318262	7319036	hypomethylated
CGI_15394	72	0.0362109076109076	2457	NC_086038.1	7323914	7324646	hypomethylated
CGI_15395	38	0.0370994019138756	836	NC_086038.1	7384762	7385398	hypomethylated
CGI_15397	87	0.0516640940708844	3019	NC_086038.1	7414456	7415322	hypomethylated
CGI_15398	223	0.0511350809061489	4635	NC_086038.1	7555257	7557545	hypomethylated
CGI_15399	35	0.901003012912482	697	NC_086038.1	7594415	7595107	hypermethylated
CGI_154	35	0.875678264758497	1118	NC_086019.1	34200823	34201349	hypermethylated
CGI_1540	54	0.0467920884729902	2351	NC_086019.1	234527328	234528074	hypomethylated
CGI_15400	92	0.0428375530683134	2591	NC_086038.1	7683614	7684644	hypomethylated
CGI_15401	61	0.0530762050030507	1639	NC_086038.1	7723996	7724702	hypomethylated
CGI_15402	78	0.0329128192534381	2036	NC_086038.1	7964246	7965203	hypomethylated
CGI_15403	95	0.0368789303079416	2468	NC_086038.1	7965005	7966012	hypomethylated
CGI_15404	35	0.0287449723756906	905	NC_086038.1	7966023	7966529	hypomethylated
CGI_15405	34	0.0295308427454388	1151	NC_086038.1	8083789	8084354	hypomethylated
CGI_15406	135	0.0443648890784983	4688	NC_086038.1	8084156	8085417	hypomethylated
CGI_15407	32	0.913930090972708	1429	NC_086038.1	8178675	8179198	hypermethylated
CGI_15408	59	0.851195203944419	2231	NC_086038.1	8471852	8472871	hypermethylated
CGI_15409	24	0.919337317784256	1029	NC_086038.1	8546820	8547547	hypermethylated
CGI_1541	46	0.0184538139145013	1193	NC_086019.1	235121889	235122462	hypomethylated
CGI_15410	116	0.0505027823240589	4277	NC_086038.1	8644732	8645894	hypomethylated
CGI_15411	28	0.711065041617123	841	NC_086038.1	8882370	8882931	hypermethylated
CGI_15412	56	0.11508832054561	1173	NC_086038.1	8972978	8973613	hypomethylated
CGI_15413	52	0.0565512308715902	1503	NC_086038.1	9127785	9128361	hypomethylated
CGI_15414	20	0.936718284106891	711	NC_086038.1	9189570	9190097	hypermethylated
CGI_15415	49	0.0482958217270195	1077	NC_086038.1	9379411	9379970	hypomethylated
CGI_15416	45	0.0255503931847969	1526	NC_086038.1	9470969	9471526	hypomethylated
CGI_15417	62	0.0485743782533256	1729	NC_086038.1	9604217	9604984	hypomethylated
CGI_15418	37	0.041046776084408	853	NC_086038.1	9613592	9614112	hypomethylated
CGI_15419	163	0.0347584789515488	5036	NC_086038.1	9663940	9665205	hypomethylated
CGI_1542	95	0.0472957007738607	2326	NC_086019.1	235122411	235123545	hypomethylated
CGI_15420	56	0.0522474626865672	1340	NC_086038.1	9733308	9734077	hypomethylated
CGI_15421	101	0.0358481341107872	3430	NC_086038.1	9754499	9755448	hypomethylated
CGI_15422	49	0.961617089065894	1381	NC_086038.1	9885922	9886601	hypermethylated
CGI_15423	40	0.917653579952267	838	NC_086038.1	9948337	9949009	hypermethylated
CGI_15424	172	0.0630366837024418	5283	NC_086038.1	9957653	9959269	hypomethylated
CGI_15425	30	0.337899412340842	1021	NC_086038.1	9975131	9975675	intermediate
CGI_15426	27	0.631047816091954	870	NC_086038.1	9983857	9984360	hypermethylated
CGI_15427	23	0.955864079147641	657	NC_086038.1	10093623	10094126	hypermethylated
CGI_15428	76	0.0599947348044909	2583	NC_086038.1	10122518	10123330	hypomethylated
CGI_15429	67	0.0603129170230967	2338	NC_086038.1	10209669	10210511	hypomethylated
CGI_1543	110	0.0367941117430579	2989	NC_086019.1	235808394	235809651	hypomethylated
CGI_15430	68	0.0617877106741573	1424	NC_086038.1	10260307	10261135	hypomethylated
CGI_15431	117	0.043428146033041	4903	NC_086038.1	10330328	10331173	hypomethylated
CGI_15432	29	0.544459594383775	641	NC_086038.1	10401968	10402713	intermediate
CGI_15433	80	0.0728488362068966	2320	NC_086038.1	10438101	10438895	hypomethylated
CGI_15434	37	0.0232356565656566	990	NC_086038.1	10498784	10499329	hypomethylated
CGI_15435	65	0.0319535626535627	2035	NC_086038.1	10514188	10515097	hypomethylated
CGI_15436	65	0.0995596876525134	2049	NC_086038.1	10609784	10610645	hypomethylated
CGI_15437	32	0.933111326860841	927	NC_086038.1	10645453	10646020	hypermethylated
CGI_15438	66	0.036254730878187	1765	NC_086038.1	10663717	10664534	hypomethylated
CGI_15439	53	0.0502675977653631	895	NC_086038.1	10694186	10694811	hypomethylated
CGI_1544	71	0.0516272699665958	3293	NC_086019.1	235963123	235963907	hypomethylated
CGI_15440	30	0.09279136	625	NC_086038.1	10704216	10704735	hypomethylated
CGI_15441	93	0.0780706984667802	3522	NC_086038.1	11004444	11005444	hypomethylated
CGI_15442	121	0.120572595490106	4346	NC_086038.1	11019582	11020696	hypomethylated
CGI_15443	50	0.0715672944130571	1593	NC_086038.1	11046700	11047430	hypomethylated
CGI_15444	56	0.0333160699417152	2402	NC_086038.1	11113837	11114544	hypomethylated
CGI_15445	133	0.0397556418023476	5282	NC_086038.1	11221716	11222796	hypomethylated
CGI_15446	76	0.0833614696184644	2123	NC_086038.1	11376725	11377626	hypomethylated
CGI_15447	50	0.106321951219512	1599	NC_086038.1	11473969	11474755	hypomethylated
CGI_15448	44	0.0408795620437956	1370	NC_086038.1	11600743	11601411	hypomethylated
CGI_15449	74	0.0496043460434604	2439	NC_086038.1	11677380	11678186	hypomethylated
CGI_1545	66	0.0430057876818323	3231	NC_086019.1	236092478	236093089	hypomethylated
CGI_15450	34	0.794995216400911	439	NC_086038.1	11939116	11939673	hypermethylated
CGI_15451	36	0.91535054413543	827	NC_086038.1	12040877	12041475	hypermethylated
CGI_15452	51	0.050069553450609	2217	NC_086038.1	12118043	12118731	hypomethylated
CGI_15453	50	0.0340421169504071	1351	NC_086038.1	12164361	12165033	hypomethylated
CGI_15454	87	0.0730047239263804	3260	NC_086038.1	12191906	12193018	hypomethylated
CGI_15455	103	0.0414393128769997	3813	NC_086038.1	12283630	12284630	hypomethylated
CGI_15456	45	0.0565143312101911	1256	NC_086038.1	12393767	12394492	hypomethylated
CGI_15457	31	0.954078947368421	893	NC_086038.1	12406074	12406668	hypermethylated
CGI_15458	28	0.940842253521127	710	NC_086038.1	12630963	12631487	hypermethylated
CGI_15459	54	0.046573396353815	1481	NC_086038.1	12641058	12641627	hypomethylated
CGI_1546	34	0.964993304668305	1628	NC_086019.1	236103840	236104353	hypermethylated
CGI_15460	34	0.952846047156727	721	NC_086038.1	12683426	12684020	hypermethylated
CGI_15461	23	0.374799831932773	595	NC_086038.1	12720853	12721386	intermediate
CGI_15462	39	0.0814249363867685	786	NC_086038.1	12726726	12727300	hypomethylated
CGI_15463	40	0.0777306285714286	875	NC_086038.1	12730022	12730534	hypomethylated
CGI_15464	75	0.0203217112299465	1870	NC_086038.1	12740692	12741518	hypomethylated
CGI_15465	55	0.0445258434547909	1482	NC_086038.1	12766130	12766859	hypomethylated
CGI_15466	36	0.0247437403400309	647	NC_086038.1	12790100	12790622	hypomethylated
CGI_15467	57	0.0508404692082111	1023	NC_086038.1	12790544	12791375	hypomethylated
CGI_15468	47	0.0609864779874214	1590	NC_086038.1	12892540	12893146	hypomethylated
CGI_15469	63	0.0598111015490533	2324	NC_086038.1	12992455	12993195	hypomethylated
CGI_1547	61	0.0739535056365136	3637	NC_086019.1	236118291	236119114	hypomethylated
CGI_15470	66	0.0390799667497922	2406	NC_086038.1	13099495	13100202	hypomethylated
CGI_15471	53	0.0480779622209502	1747	NC_086038.1	13145223	13145914	hypomethylated
CGI_15472	61	0.131588287447503	2143	NC_086038.1	13331937	13332644	hypomethylated
CGI_15473	76	0.0727262727272728	2200	NC_086038.1	13442567	13443399	hypomethylated
CGI_15474	189	0.0648185891325072	3147	NC_086038.1	13595089	13596607	hypomethylated
CGI_15475	35	0.934781702898551	552	NC_086038.1	13668582	13669166	hypermethylated
CGI_15476	94	0.0223747307373654	2414	NC_086038.1	13693282	13694093	hypomethylated
CGI_15477	37	0.870088405797102	1932	NC_086038.1	13930281	13931018	hypermethylated
CGI_15478	26	0.79555372112917	1169	NC_086038.1	14295901	14296445	hypermethylated
CGI_15479	123	0.980450162866449	2763	NC_086038.1	15493862	15495182	hypermethylated
CGI_1548	63	0.0550425193465176	2326	NC_086019.1	236177619	236178407	hypomethylated
CGI_15480	53	0.023580851812742	2841	NC_086038.1	15952704	15953505	hypomethylated
CGI_15481	70	0.106946220710506	2646	NC_086038.1	17250349	17251025	hypomethylated
CGI_15482	60	0.0632894409937889	2576	NC_086038.1	17254111	17254794	hypomethylated
CGI_15483	80	0.086066828591256	1441	NC_086038.1	17308125	17308996	hypomethylated
CGI_15484	60	0.0489719129342821	2389	NC_086038.1	17355147	17355815	hypomethylated
CGI_15485	114	0.0553861190703597	3141	NC_086038.1	17448398	17449345	hypomethylated
CGI_15486	28	0.931356449704142	845	NC_086038.1	17683206	17683740	hypermethylated
CGI_15487	159	0.0789611097936923	8434	NC_086038.1	18022933	18024215	hypomethylated
CGI_15488	39	0.164089206195547	2066	NC_086038.1	18024039	18024634	hypomethylated
CGI_15489	25	0.887889773844641	1017	NC_086038.1	18322625	18323131	hypermethylated
CGI_1549	99	0.0503336454066705	1709	NC_086019.1	236237560	236238657	hypomethylated
CGI_15490	45	0.0721860398860399	1053	NC_086038.1	18375614	18376210	hypomethylated
CGI_15491	144	0.0607619016393443	4575	NC_086038.1	18526609	18527785	hypomethylated
CGI_15492	36	0.0565616966580977	778	NC_086038.1	19223965	19224486	hypomethylated
CGI_15493	49	0.0584704678362573	1026	NC_086038.1	19224465	19225015	hypomethylated
CGI_15494	40	0.0485135242641209	1257	NC_086038.1	19264986	19265535	hypomethylated
CGI_15495	31	0.913260083594566	957	NC_086038.1	19347096	19347673	hypermethylated
CGI_15496	78	0.0804533519553073	1790	NC_086038.1	19401165	19401932	hypomethylated
CGI_15497	22	0.919647142857143	560	NC_086038.1	19560845	19561364	hypermethylated
CGI_15498	43	0.0321191793041927	1121	NC_086038.1	20307995	20308574	hypomethylated
CGI_15499	25	0.935560257787326	931	NC_086038.1	20376847	20377382	hypermethylated
CGI_155	65	0.0430519569471624	2044	NC_086019.1	34468649	34469388	hypomethylated
CGI_1550	30	0.820685517241379	580	NC_086019.1	236353844	236354424	hypermethylated
CGI_15500	53	0.0568289617486339	2745	NC_086038.1	20608351	20608979	hypomethylated
CGI_15501	60	0.0499693525686137	2842	NC_086038.1	20664992	20665659	hypomethylated
CGI_15502	30	0.947377835433655	1349	NC_086038.1	20668079	20668631	hypermethylated
CGI_15503	85	0.988422942097027	3195	NC_086038.1	21006950	21007739	hypermethylated
CGI_15504	23	0.875318513853905	794	NC_086038.1	21029418	21029920	hypermethylated
CGI_15505	142	0.0913428571428571	4718	NC_086038.1	21043214	21044469	hypomethylated
CGI_15506	45	0.0780588829071332	1486	NC_086038.1	21054372	21054988	hypomethylated
CGI_15507	38	0.0564212454212454	1365	NC_086038.1	21055225	21055791	hypomethylated
CGI_15508	119	0.117510347288297	4204	NC_086038.1	21055731	21057151	hypomethylated
CGI_15509	53	0.0335920251836306	1906	NC_086038.1	21307148	21307704	hypomethylated
CGI_1551	134	0.0425291562833748	5618	NC_086019.1	236407948	236409105	hypomethylated
CGI_15510	157	0.0667040987219039	6807	NC_086038.1	21461210	21462453	hypomethylated
CGI_15511	163	0.0575960351599028	5347	NC_086038.1	21492299	21493609	hypomethylated
CGI_15512	34	0.916561570827489	1426	NC_086038.1	21884190	21884757	hypermethylated
CGI_15513	41	0.0388875784190715	1594	NC_086038.1	25198476	25199029	hypomethylated
CGI_15514	191	0.049321290564622	5331	NC_086038.1	25305436	25306829	hypomethylated
CGI_15515	80	0.0490947447770838	4643	NC_086038.1	25402645	25403645	hypomethylated
CGI_15516	26	0.889848354792561	699	NC_086038.1	25446887	25447459	hypermethylated
CGI_15517	61	0.0789423402255639	2128	NC_086038.1	25529502	25530141	hypomethylated
CGI_15518	116	0.0668213561344204	5029	NC_086038.1	25615266	25616586	hypomethylated
CGI_15519	67	0.0592407949006374	2667	NC_086038.1	25656456	25657253	hypomethylated
