chrom,chr,pos,cov,log2r
NC_086028.1,chr10,86050000,37.71575,-0.223199803989021
NC_086028.1,chr10,86070000,41.27425,-0.0947532212252332
NC_086028.1,chr10,86090000,27.82,-0.655545882690578
NC_086028.1,chr10,86110000,29.43925,-0.57532906682315
NC_086028.1,chr10,86130000,29.44,-0.575292926715158
NC_086028.1,chr10,86150000,34.17425,-0.363502470551293
NC_086028.1,chr10,86170000,30.742,-0.513880335549531
NC_086028.1,chr10,86190000,26.4515,-0.727001578942993
NC_086028.1,chr10,86210000,33.003,-0.413076861754828
NC_086028.1,chr10,86230000,27.0175,-0.697017742803876
NC_086028.1,chr10,86250000,40.40325,-0.125151669917485
NC_086028.1,chr10,86270000,39.06575,-0.173115043205739
NC_086028.1,chr10,86290000,31.40475,-0.483595918751621
NC_086028.1,chr10,86310000,30.48525,-0.525785539579109
NC_086028.1,chr10,86330000,40.80675,-0.110989594170976
NC_086028.1,chr10,86350000,44.9835,0.0279761271907648
NC_086028.1,chr10,86370000,32.21925,-0.447227469320878
NC_086028.1,chr10,86390000,36.4485,-0.271851351709956
NC_086028.1,chr10,86410000,31.008,-0.501648967277339
NC_086028.1,chr10,86430000,24.17,-0.854609432473452
NC_086028.1,chr10,86450000,29.7315,-0.561314584995234
NC_086028.1,chr10,86470000,38.297,-0.201422048597388
NC_086028.1,chr10,86490000,27.42575,-0.675771120518362
NC_086028.1,chr10,86510000,33.19425,-0.404864734872528
NC_086028.1,chr10,86530000,55.50725,0.328246444452263
NC_086028.1,chr10,86550000,40.83175,-0.110116698919428
NC_086028.1,chr10,86570000,34.48925,-0.350455407594235
NC_086028.1,chr10,86590000,34.829,-0.336514234304906
NC_086028.1,chr10,86610000,37.57575,-0.228494693523044
NC_086028.1,chr10,86630000,44.9305,0.0262940354154794
NC_086028.1,chr10,86650000,37.275,-0.239935392721384
NC_086028.1,chr10,86670000,28.799,-0.606515723042832
NC_086028.1,chr10,86690000,27.55175,-0.669276372373032
NC_086028.1,chr10,86710000,30.184,-0.539880581698132
NC_086028.1,chr10,86730000,33.4355,-0.394571878402027
NC_086028.1,chr10,86750000,29.93675,-0.55155283030827
NC_086028.1,chr10,86770000,32.30625,-0.443396455675435
NC_086028.1,chr10,86790000,27.77475,-0.657852879877107
NC_086028.1,chr10,86810000,22.23975,-0.972150754731935
NC_086028.1,chr10,86830000,23.644,-0.885702437134254
NC_086028.1,chr10,86850000,40.02625,-0.138510462899477
NC_086028.1,chr10,86870000,43.95475,-0.00502956853181955
NC_086028.1,chr10,86890000,38.67425,-0.187461493876641
NC_086028.1,chr10,86910000,34.423,-0.353189651594908
NC_086028.1,chr10,86930000,38.1915,-0.205350487549207
NC_086028.1,chr10,86950000,46.8745,0.0867435687590057
NC_086028.1,chr10,86970000,50.087,0.181399536310312
NC_086028.1,chr10,86990000,51.317,0.216058343469627
NC_086028.1,chr10,87010000,41.401,-0.0903824727351848
NC_086028.1,chr10,87030000,36.19725,-0.281695192945252
NC_086028.1,chr10,87050000,35.01225,-0.329050377980508
NC_086028.1,chr10,87070000,27.2625,-0.684229660339232
NC_086028.1,chr10,87090000,24.35875,-0.84361339452643
NC_086028.1,chr10,87110000,31.1695,-0.49427305792299
NC_086028.1,chr10,87130000,32.94575,-0.415544250950989
NC_086028.1,chr10,87150000,26.072,-0.747460328582224
NC_086028.1,chr10,87170000,40.7075,-0.114460208079773
NC_086028.1,chr10,87190000,42.03175,-0.0688269311826056
NC_086028.1,chr10,87210000,31.10525,-0.497202921359341
NC_086028.1,chr10,87230000,16.36275,-1.40352731599285
NC_086028.1,chr10,87250000,29.77875,-0.559061500450489
NC_086028.1,chr10,87270000,27.56075,-0.668813578682523
NC_086028.1,chr10,87290000,26.4155,-0.728929922054895
NC_086028.1,chr10,87310000,31.446,-0.481731847343973
NC_086028.1,chr10,87330000,33.7715,-0.380357810785985
NC_086028.1,chr10,87350000,37.6645,-0.225135857666293
NC_086028.1,chr10,87370000,41.78675,-0.0771614635796852
NC_086028.1,chr10,87390000,35.07525,-0.326493252990287
NC_086028.1,chr10,87410000,45.78925,0.0533100394903119
NC_086028.1,chr10,87430000,45.291,0.0376969233268718
NC_086028.1,chr10,87450000,39.316,-0.164018855983918
NC_086028.1,chr10,87470000,31.63825,-0.473075774949712
NC_086028.1,chr10,87490000,30.38025,-0.530682715703025
NC_086028.1,chr10,87510000,27.918,-0.65056212384794
NC_086028.1,chr10,87530000,17.69725,-1.29364670379347
NC_086028.1,chr10,87550000,22.93925,-0.928440740407279
NC_086028.1,chr10,87570000,34.263,-0.359814557951023
NC_086028.1,chr10,87590000,25.61375,-0.772557500957389
NC_086028.1,chr10,87610000,34.62075,-0.345043494305205
NC_086028.1,chr10,87630000,45.86775,0.0557545733691517
NC_086028.1,chr10,87650000,28.99725,-0.596786688426692
NC_086028.1,chr10,87670000,31.38075,-0.484681578740656
NC_086028.1,chr10,87690000,27.98175,-0.647329355783403
NC_086028.1,chr10,87710000,42.24525,-0.0616030364681246
NC_086028.1,chr10,87730000,45.95675,0.0585210821676889
NC_086028.1,chr10,87750000,25.45075,-0.781590913742404
NC_086028.1,chr10,87770000,24.59925,-0.82972289299706
NC_086028.1,chr10,87790000,20.3575,-1.09680090270573
NC_086028.1,chr10,87810000,16.93825,-1.35511188110446
NC_086028.1,chr10,87830000,29.11525,-0.591026883277314
NC_086028.1,chr10,87850000,34.53425,-0.348601136220275
NC_086028.1,chr10,87870000,21.76525,-1.00257333728574
NC_086028.1,chr10,87890000,29.093,-0.592111190486895
NC_086028.1,chr10,87910000,35.72075,-0.300550728546813
NC_086028.1,chr10,87930000,43.67975,-0.0139818931752193
NC_086028.1,chr10,87950000,52.6565,0.252878967810441
NC_086028.1,chr10,87970000,57.805,0.386252460286778
NC_086028.1,chr10,87990000,49.5695,0.166564900457331
NC_086028.1,chr10,88010000,33.7975,-0.379263728245455
NC_086028.1,chr10,88030000,31.94225,-0.459493268406005
NC_086028.1,chr10,88050000,31.85675,-0.46330044128151
NC_086028.1,chr10,88070000,29.33,-0.580603170438362
NC_086028.1,chr10,88090000,41.49225,-0.0872440563692255
NC_086028.1,chr10,88110000,34.50425,-0.349837052291396
NC_086028.1,chr10,88130000,52.404,0.246009658575594
NC_086028.1,chr10,88150000,58.8835,0.412694978622244
NC_086028.1,chr10,88170000,40.91025,-0.107379235607234
NC_086028.1,chr10,88190000,25.34475,-0.787495901157501
NC_086028.1,chr10,88210000,13.86325,-1.63498492065138
NC_086028.1,chr10,88230000,21.39725,-1.0266174499964
NC_086028.1,chr10,88250000,26.89675,-0.703362387662149
NC_086028.1,chr10,88270000,30.92925,-0.505259302770585
NC_086028.1,chr10,88290000,40.12825,-0.13488392409614
NC_086028.1,chr10,88310000,37.74475,-0.222105430863238
NC_086028.1,chr10,88330000,44.017,-0.00301077535421609
NC_086028.1,chr10,88350000,42.09975,-0.0665221842054105
NC_086028.1,chr10,88370000,40.525,-0.1208638143725
NC_086028.1,chr10,88390000,35.9375,-0.291943169798354
NC_086028.1,chr10,88410000,34.792,-0.338025958052717
NC_086028.1,chr10,88430000,28.856,-0.603711745778597
NC_086028.1,chr10,88450000,29.0485,-0.594282252818261
NC_086028.1,chr10,88470000,45.4755,0.0434981164354145
NC_086028.1,chr10,88490000,42.833,-0.0419010283883961
NC_086028.1,chr10,88510000,32.01825,-0.456117528590777
NC_086028.1,chr10,88530000,36.04325,-0.287762201327869
NC_086028.1,chr10,88550000,29.667,-0.564395915343207
NC_086028.1,chr10,88570000,42.9835,-0.0368990801146539
NC_086028.1,chr10,88590000,30.746,-0.513695635121563
NC_086028.1,chr10,88610000,11.69275,-1.8713435944326
NC_086028.1,chr10,88630000,29.49375,-0.572705240170019
NC_086028.1,chr10,88650000,43.81875,-0.00944995702747014
NC_086028.1,chr10,88670000,28.0445,-0.644154356538185
NC_086028.1,chr10,88690000,27.41125,-0.676520411438832
NC_086028.1,chr10,88710000,36.75775,-0.25982659572821
NC_086028.1,chr10,88730000,27.79225,-0.65696023349243
NC_086028.1,chr10,88750000,18.48425,-1.23256414376359
NC_086028.1,chr10,88770000,30.91675,-0.505833203679121
NC_086028.1,chr10,88790000,35.6935,-0.301636521514908
NC_086028.1,chr10,88810000,29.99175,-0.548948195406654
NC_086028.1,chr10,88830000,41.6075,-0.0832899255294259
NC_086028.1,chr10,88850000,59.79475,0.434665240768363
NC_086028.1,chr10,88870000,43.70825,-0.013051522308353
NC_086028.1,chr10,88890000,42.3445,-0.0582571323852519
NC_086028.1,chr10,88910000,36.18825,-0.282049057276301
NC_086028.1,chr10,88930000,44.48575,0.0121009275508091
NC_086028.1,chr10,88950000,29.58575,-0.568286826318166
NC_086028.1,chr10,88970000,42.72675,-0.0454427767201524
NC_086028.1,chr10,88990000,58.68175,0.40778520943747
NC_086028.1,chr10,89010000,59.647,0.431125632630536
NC_086028.1,chr10,89030000,54.2815,0.296321621636325
NC_086028.1,chr10,89050000,41.80675,-0.076479285838951
NC_086028.1,chr10,89070000,35.26975,-0.31862711294918
NC_086028.1,chr10,89090000,34.659,-0.343473110495854
NC_086028.1,chr10,89110000,36.10325,-0.285395397123497
NC_086028.1,chr10,89130000,32.71675,-0.425456224367329
NC_086028.1,chr10,89150000,35.80925,-0.297030017820673
NC_086028.1,chr10,89170000,31.2015,-0.492816043035032
NC_086028.1,chr10,89190000,19.75875,-1.1388219880117
NC_086028.1,chr10,89210000,31.92875,-0.46009373343146
NC_086028.1,chr10,89230000,41.483,-0.0875618864246812
NC_086028.1,chr10,89250000,50.166,0.183650786769206
NC_086028.1,chr10,89270000,36.8775,-0.255197070687543
NC_086028.1,chr10,89290000,37.0695,-0.247805232353271
NC_086028.1,chr10,89310000,47.608,0.10890967521099
NC_086028.1,chr10,89330000,49.53475,0.165563271561761
NC_086028.1,chr10,89350000,52.88175,0.258979453639234
NC_086028.1,chr10,89370000,44.552,0.0142240051201132
NC_086028.1,chr10,89390000,31.7305,-0.468940578642817
NC_086028.1,chr10,89410000,26.71,-0.713230191523896
NC_086028.1,chr10,89430000,18.6755,-1.2181029517071
NC_086028.1,chr10,89450000,13.89375,-1.63192464209337
NC_086028.1,chr10,89470000,27.928,-0.65005454369955
NC_086028.1,chr10,89490000,24.89075,-0.813064137714491
NC_086028.1,chr10,89510000,33.80375,-0.379000851285327
NC_086028.1,chr10,89530000,29.6975,-0.56293803190206
NC_086028.1,chr10,89550000,21.95,-0.990651703145066
NC_086028.1,chr10,89570000,26.1705,-0.742122276325058
NC_086028.1,chr10,89590000,25.02875,-0.805244249338287
NC_086028.1,chr10,89610000,34.27175,-0.359451470957127
NC_086028.1,chr10,89630000,32.39925,-0.439312452710665
NC_086028.1,chr10,89650000,26.827,-0.707040060833093
NC_086028.1,chr10,89670000,30.16175,-0.540927107857397
NC_086028.1,chr10,89690000,37.02725,-0.249428574825715
NC_086028.1,chr10,89710000,37.0955,-0.246807159511944
NC_086028.1,chr10,89730000,41.94925,-0.0716280838700238
NC_086028.1,chr10,89750000,40.0115,-0.139035644116579
NC_086028.1,chr10,89770000,46.63525,0.0794392318867714
NC_086028.1,chr10,89790000,55.2935,0.322729908280076
NC_086028.1,chr10,89810000,65.60025,0.567288580097699
NC_086028.1,chr10,89830000,61.0405,0.46416901711652
NC_086028.1,chr10,89850000,44.683,0.0184129159226148
NC_086028.1,chr10,89870000,38.96325,-0.176857373859292
NC_086028.1,chr10,89890000,46.5035,0.0754010394158439
NC_086028.1,chr10,89910000,53.089,0.264569746711714
NC_086028.1,chr10,89930000,63.15675,0.512946353842344
NC_086028.1,chr10,89950000,37.716,-0.223190366189672
NC_086028.1,chr10,89970000,20.095,-1.11507302190532
NC_086028.1,chr10,89990000,29.8135,-0.557406712646195
NC_086028.1,chr10,90010000,30.81125,-0.510686043569628
NC_086028.1,chr10,90030000,31.68875,-0.470810595024265
NC_086028.1,chr10,90050000,25.118,-0.800209299391733
NC_086028.1,chr10,90070000,45.34975,0.039546719302222
NC_086028.1,chr10,90090000,48.061,0.122430982711644
NC_086028.1,chr10,90110000,36.8925,-0.254618217513713
NC_086028.1,chr10,90130000,45.44625,0.0425799696122683
NC_086028.1,chr10,90150000,48.8585,0.145931403680472
NC_086028.1,chr10,90170000,46.5705,0.0774560298294081
NC_086028.1,chr10,90190000,55.75825,0.334697527975381
NC_086028.1,chr10,90210000,37.35675,-0.236816587047207
NC_086028.1,chr10,90230000,43.72425,-0.0125294716842929
NC_086028.1,chr10,90250000,53.25125,0.26893115724795
NC_086028.1,chr10,90270000,45.01725,0.0290462493570647
NC_086028.1,chr10,90290000,48.466,0.13441319994943
NC_086028.1,chr10,90310000,59.062,0.417025050093914
NC_086028.1,chr10,90330000,75.83875,0.775048415392919
NC_086028.1,chr10,90350000,64.266,0.537869496720992
NC_086028.1,chr10,90370000,47.34525,0.101008555249749
NC_086028.1,chr10,90390000,34.2735,-0.359378864522552
NC_086028.1,chr10,90410000,43.342,-0.025053534934686
NC_086028.1,chr10,90430000,45.75375,0.0522031880490629
NC_086028.1,chr10,90450000,55.39,0.325223026889219
NC_086028.1,chr10,90470000,42.265,-0.060936608114466
NC_086028.1,chr10,90490000,45.7235,0.0512593553433235
NC_086028.1,chr10,90510000,35.42325,-0.312449270560854
NC_086028.1,chr10,90530000,33.558,-0.389373430499613
NC_086028.1,chr10,90550000,49.03725,0.151146633240584
NC_086028.1,chr10,90570000,36.738,-0.260591558232114
NC_086028.1,chr10,90590000,40.64825,-0.116536072750317
NC_086028.1,chr10,90610000,35.464,-0.310813658426207
NC_086028.1,chr10,90630000,23.96625,-0.866574155030599
NC_086028.1,chr10,90650000,27.844,-0.654323777542624
NC_086028.1,chr10,90670000,36.2915,-0.277994651511217
NC_086028.1,chr10,90690000,53.62875,0.279027924041868
NC_086028.1,chr10,90710000,64.13125,0.534864746202213
NC_086028.1,chr10,90730000,52.56175,0.250305108960737
NC_086028.1,chr10,90750000,54.4085,0.299662351913725
NC_086028.1,chr10,90770000,44.69675,0.0188518871958322
NC_086028.1,chr10,90790000,33.5885,-0.388082030304879
NC_086028.1,chr10,90810000,23.8615,-0.872764181700693
NC_086028.1,chr10,90830000,32.12725,-0.451289753649995
NC_086028.1,chr10,90850000,32.46125,-0.436596192768578
NC_086028.1,chr10,90870000,34.1445,-0.364740813138303
NC_086028.1,chr10,90890000,29.51725,-0.571575336145961
NC_086028.1,chr10,90910000,30.2045,-0.538917038055998
NC_086028.1,chr10,90930000,32.20675,-0.447778739098353
NC_086028.1,chr10,90950000,16.733,-1.37219327368883
NC_086028.1,chr10,90970000,35.11025,-0.325074584005733
NC_086028.1,chr10,90990000,43.9175,-0.00623895376557097
NC_086028.1,chr10,91010000,37.543,-0.229736129187832
NC_086028.1,chr10,91030000,44.5235,0.0133110640864826
NC_086028.1,chr10,91050000,56.3315,0.349323646003822
NC_086028.1,chr10,91070000,69.5085,0.650162947708604
NC_086028.1,chr10,91090000,53.63,0.279061239941067
NC_086028.1,chr10,91110000,57.8605,0.387625095398435
NC_086028.1,chr10,91130000,48.53725,0.136510927112023
NC_086028.1,chr10,91150000,58.72925,0.408942669776763
NC_086028.1,chr10,91170000,47.526,0.106448505967151
NC_086028.1,chr10,91190000,56.164,0.345065299288862
NC_086028.1,chr10,91210000,65.57375,0.566710078741974
NC_086028.1,chr10,91230000,49.11175,0.153314699499929
NC_086028.1,chr10,91250000,47.08075,0.0930108645669201
NC_086028.1,chr10,91270000,56.34775,0.349736101127763
NC_086028.1,chr10,91290000,58.488,0.403054347018814
NC_086028.1,chr10,91310000,56.00075,0.340902870108358
NC_086028.1,chr10,91330000,49.634,0.168422197717191
NC_086028.1,chr10,91350000,49.46525,0.163557925132048
NC_086028.1,chr10,91370000,56.93475,0.364556733098165
NC_086028.1,chr10,91390000,53.202,0.267608670757514
NC_086028.1,chr10,91410000,38.98225,-0.17616294019794
NC_086028.1,chr10,91430000,35.86275,-0.294905837981633
NC_086028.1,chr10,91450000,26.3385,-0.733063106343668
NC_086028.1,chr10,91470000,29.73775,-0.561016355927148
NC_086028.1,chr10,91490000,44.82825,0.0230433156701618
NC_086028.1,chr10,91510000,45.919,0.0573482950667995
NC_086028.1,chr10,91530000,62.4595,0.49705693545334
NC_086028.1,chr10,91550000,56.57475,0.355485487029683
NC_086028.1,chr10,91570000,46.95375,0.0891549516245223
NC_086028.1,chr10,91590000,41.12175,-0.100029523181331
NC_086028.1,chr10,91610000,49.10775,0.153198375991612
NC_086028.1,chr10,91630000,54.07075,0.290760723596964
NC_086028.1,chr10,91650000,48.4455,0.1338090778847
NC_086028.1,chr10,91670000,65.1335,0.55706522081173
NC_086028.1,chr10,91690000,48.48775,0.1350538822644
NC_086028.1,chr10,91710000,26.374,-0.731156076084084
NC_086028.1,chr10,91730000,28.874,-0.602827410292504
NC_086028.1,chr10,91750000,24.90325,-0.812354066116462
NC_086028.1,chr10,91770000,27.52275,-0.670768607164812
NC_086028.1,chr10,91790000,38.8945,-0.179372923927372
NC_086028.1,chr10,91810000,33.83725,-0.37759264663484
NC_086028.1,chr10,91830000,36.837,-0.256761135357154
NC_086028.1,chr10,91850000,55.75275,0.334556478251688
NC_086028.1,chr10,91870000,56.00275,0.340953937377639
NC_086028.1,chr10,91890000,35.88525,-0.294013424734395
NC_086028.1,chr10,91910000,34.951,-0.331540824604582
NC_086028.1,chr10,91930000,36.21675,-0.280928784522909
NC_086028.1,chr10,91950000,40.38975,-0.125627905860142
NC_086028.1,chr10,91970000,50.89675,0.204309987433672
NC_086028.1,chr10,91990000,36.68075,-0.262811275907685
NC_086028.1,chr10,92010000,31.0945,-0.49769371354884
NC_086028.1,chr10,92030000,36.27175,-0.278769310807595
NC_086028.1,chr10,92050000,27.29025,-0.682788335086582
NC_086028.1,chr10,92070000,28.23675,-0.63447023955256
NC_086028.1,chr10,92090000,34.805,-0.337494631346382
NC_086028.1,chr10,92110000,36.90025,-0.254319234347379
NC_086028.1,chr10,92130000,36.441,-0.272144227229315
NC_086028.1,chr10,92150000,30.89625,-0.506774895666075
NC_086028.1,chr10,92170000,45.07225,0.0307884531652256
NC_086028.1,chr10,92190000,45.847,0.0551088093974373
NC_086028.1,chr10,92210000,43.11725,-0.0324683349514713
NC_086028.1,chr10,92230000,50.385,0.189873289821944
NC_086028.1,chr10,92250000,46.23175,0.0670359158202738
NC_086028.1,chr10,92270000,50.8355,0.202589688662357
NC_086028.1,chr10,92290000,53.0605,0.263802280514766
NC_086028.1,chr10,92310000,41.813,-0.0762661714295619
NC_086028.1,chr10,92330000,40.498,-0.121813615465143
NC_086028.1,chr10,92350000,55.13175,0.318541340845332
NC_086028.1,chr10,92370000,41.6165,-0.0829815987955395
NC_086028.1,chr10,92390000,19.379,-1.16612196320964
NC_086028.1,chr10,92410000,21.63175,-1.01124961579309
NC_086028.1,chr10,92430000,30.73175,-0.514353738356368
NC_086028.1,chr10,92450000,39.157,-0.169791604403162
NC_086028.1,chr10,92470000,42.72075,-0.0456430409327491
NC_086028.1,chr10,92490000,45.299,0.0379489499751186
NC_086028.1,chr10,92510000,44.56825,0.014744283185665
NC_086028.1,chr10,92530000,52.05525,0.236467741111984
NC_086028.1,chr10,92550000,40.11825,-0.135239064329424
NC_086028.1,chr10,92570000,34.01625,-0.370091415931868
NC_086028.1,chr10,92590000,28.5975,-0.616471943175169
NC_086028.1,chr10,92610000,19.73475,-1.1405321234673
NC_086028.1,chr10,92630000,29.77225,-0.559371239936271
NC_086028.1,chr10,92650000,25.355,-0.786923843290186
NC_086028.1,chr10,92670000,33.2475,-0.402586516205551
NC_086028.1,chr10,92690000,34.2905,-0.358673734967513
NC_086028.1,chr10,92710000,29.60675,-0.567280169439389
NC_086028.1,chr10,92730000,25.7515,-0.764967287971436
NC_086028.1,chr10,92750000,41.098,-0.100852981750994
NC_086028.1,chr10,92770000,38.26125,-0.202752051565856
NC_086028.1,chr10,92790000,36.36975,-0.274929514022665
NC_086028.1,chr10,92810000,38.359,-0.199118373117307
NC_086028.1,chr10,92830000,36.587,-0.266453576419642
NC_086028.1,chr10,92850000,38.80375,-0.182700180454477
NC_086028.1,chr10,92870000,38.34375,-0.199684661946365
NC_086028.1,chr10,92890000,37.099,-0.246672856267778
NC_086028.1,chr10,92910000,39.174,-0.169173288333264
NC_086028.1,chr10,92930000,30.5215,-0.524098700607861
NC_086028.1,chr10,92950000,26.15675,-0.742866250831594
NC_086028.1,chr10,92970000,21.1845,-1.04070297010931
NC_086028.1,chr10,92990000,35.9375,-0.291943169798354
NC_086028.1,chr10,93010000,37.04775,-0.248640689402517
NC_086028.1,chr10,93030000,47.001,0.090590737539568
NC_086028.1,chr10,93050000,45.73825,0.0517196484274069
NC_086028.1,chr10,93070000,34.52275,-0.349074778914631
NC_086028.1,chr10,93090000,20.63925,-1.07744295589775
NC_086028.1,chr10,93110000,37.9955,-0.212677338852614
NC_086028.1,chr10,93130000,49.501,0.164589800388157
NC_086028.1,chr10,93150000,31.03725,-0.500310283301185
NC_086028.1,chr10,93170000,30.884,-0.507337907583842
NC_086028.1,chr10,93190000,26.57425,-0.72044577468296
NC_086028.1,chr10,93210000,32.86725,-0.41893435805057
NC_086028.1,chr10,93230000,31.9325,-0.459926912520381
NC_086028.1,chr10,93250000,36.80725,-0.257911128283308
NC_086028.1,chr10,93270000,31.8785,-0.462330996710891
NC_086028.1,chr10,93290000,24.65375,-0.8265936505417
NC_086028.1,chr10,93310000,25.9695,-0.753036205047478
NC_086028.1,chr10,93330000,30.5865,-0.521078953976348
NC_086028.1,chr10,93350000,32.61625,-0.429827833145781
NC_086028.1,chr10,93370000,29.79775,-0.558156489210956
NC_086028.1,chr10,93390000,40.938,-0.10641277490633
NC_086028.1,chr10,93410000,45.79825,0.053590514833288
NC_086028.1,chr10,93430000,29.9685,-0.550048671908213
NC_086028.1,chr10,93450000,21.18975,-1.04035372377068
NC_086028.1,chr10,93470000,28.2455,-0.634031022865487
NC_086028.1,chr10,93490000,30.7055,-0.515566820196283
NC_086028.1,chr10,93510000,31.061,-0.499224230713697
NC_086028.1,chr10,93530000,32.5205,-0.434005182249806
NC_086028.1,chr10,93550000,29.69325,-0.563141091275685
NC_086028.1,chr10,93570000,33.20075,-0.404586449605228
NC_086028.1,chr10,93590000,39.06975,-0.172969197658078
NC_086028.1,chr10,93610000,44.4185,0.00994260334265988
NC_086028.1,chr10,93630000,43.0295,-0.0353736993540017
NC_086028.1,chr10,93650000,36.911,-0.253904618315798
NC_086028.1,chr10,93670000,39.1455,-0.17021002735544
NC_086028.1,chr10,93690000,43.56025,-0.0178894671276855
NC_086028.1,chr10,93710000,36.232,-0.28032969741279
NC_086028.1,chr10,93730000,33.761,-0.380799887116131
NC_086028.1,chr10,93750000,37.3355,-0.237626637492908
NC_086028.1,chr10,93770000,40.37925,-0.125998420309691
NC_086028.1,chr10,93790000,37.1235,-0.245733083467043
NC_086028.1,chr10,93810000,41.9525,-0.0715176324627163
NC_086028.1,chr10,93830000,28.6645,-0.613153807500144
NC_086028.1,chr10,93850000,15.514,-1.47803343679781
NC_086028.1,chr10,93870000,43.87125,-0.00774195164933532
NC_086028.1,chr10,93890000,51.7995,0.229430005799188
NC_086028.1,chr10,93910000,44.76675,0.0210845815536241
NC_086028.1,chr10,93930000,40.6795,-0.115440835185996
NC_086028.1,chr10,93950000,48.33325,0.130496648763211
NC_086028.1,chr10,93970000,56.477,0.35301251358075
NC_086028.1,chr10,93990000,62.1715,0.490442375358773
NC_086028.1,chr10,94010000,53.86825,0.285397243442703
NC_086028.1,chr10,94030000,50.213,0.184988473504717
NC_086028.1,chr10,94050000,53.6555,0.279740716403247
NC_086028.1,chr10,94070000,54.4895,0.301789020633313
NC_086028.1,chr10,94090000,47.33225,0.100616508307742
NC_086028.1,chr10,94110000,48.528,0.136238762830225
NC_086028.1,chr10,94130000,48.33975,0.130688667392302
NC_086028.1,chr10,94150000,47.95575,0.119300725047408
NC_086028.1,chr10,94170000,42.6655,-0.0474884483182394
NC_086028.1,chr10,94190000,48.0905,0.123307129863552
NC_086028.1,chr10,94210000,41.385,-0.0909334745955149
NC_086028.1,chr10,94230000,29.73025,-0.561374238207434
NC_086028.1,chr10,94250000,41.34575,-0.0922860430247368
NC_086028.1,chr10,94270000,55.959,0.339836427934048
NC_086028.1,chr10,94290000,42.5105,-0.0526782453030576
NC_086028.1,chr10,94310000,48.58625,0.137951806470785
NC_086028.1,chr10,94330000,49.467,0.163608453691583
NC_086028.1,chr10,94350000,47.188,0.0962591303098893
NC_086028.1,chr10,94370000,36.73525,-0.260698104176175
NC_086028.1,chr10,94390000,31.66775,-0.47175211909515
NC_086028.1,chr10,94410000,19.44625,-1.16124961043257
NC_086028.1,chr10,94430000,24.5705,-0.831376378891083
NC_086028.1,chr10,94450000,32.1175,-0.45172093858835
NC_086028.1,chr10,94470000,41.63675,-0.0822881044759604
NC_086028.1,chr10,94490000,35.92625,-0.292388667575753
NC_086028.1,chr10,94510000,43.1525,-0.031302868040955
NC_086028.1,chr10,94530000,42.4035,-0.056271802795172
NC_086028.1,chr10,94550000,27.45875,-0.674067287008785
NC_086028.1,chr10,94570000,38.10975,-0.208401935321691
NC_086028.1,chr10,94590000,49.18025,0.155305285367453
NC_086028.1,chr10,94610000,44.46325,0.0113791710199519
NC_086028.1,chr10,94630000,51.9585,0.233809407613781
NC_086028.1,chr10,94650000,26.223,-0.739285170158355
NC_086028.1,chr10,94670000,29.26025,-0.583980502302462
NC_086028.1,chr10,94690000,31.04675,-0.499875764152366
NC_086028.1,chr10,94710000,30.50625,-0.524808095993534
NC_086028.1,chr10,94730000,34.6655,-0.343206417727545
NC_086028.1,chr10,94750000,30.82925,-0.50985691508404
NC_086028.1,chr10,94770000,20.5235,-1.08536427841634
NC_086028.1,chr10,94790000,28.71425,-0.610694895801653
NC_086028.1,chr10,94810000,32.5005,-0.434879264790223
NC_086028.1,chr10,94830000,32.284,-0.44437525864969
NC_086028.1,chr10,94850000,39.69075,-0.150503648316601
NC_086028.1,chr10,94870000,35.4405,-0.311756668520651
NC_086028.1,chr10,94890000,33.63725,-0.386020304483969
NC_086028.1,chr10,94910000,38.15925,-0.206553498968349
NC_086028.1,chr10,94930000,28.7685,-0.608018338067373
NC_086028.1,chr10,94950000,26.34,-0.732982476573391
NC_086028.1,chr10,94970000,40.78275,-0.111828070780132
NC_086028.1,chr10,94990000,53.46975,0.274783856327179
NC_086028.1,chr10,95010000,37.73125,-0.22261477714846
NC_086028.1,chr10,95030000,17.297,-1.32573307826195
NC_086028.1,chr10,95050000,32.463,-0.436519598303805
NC_086028.1,chr10,95070000,31.90675,-0.461072804838874
NC_086028.1,chr10,95090000,38.07575,-0.209672941781787
NC_086028.1,chr10,95110000,29.733,-0.561243004396311
NC_086028.1,chr10,95130000,35.00975,-0.329151944751473
NC_086028.1,chr10,95150000,33.393,-0.396379807141771
NC_086028.1,chr10,95170000,42.4465,-0.0548265869082539
NC_086028.1,chr10,95190000,38.98125,-0.176199481005806
NC_086028.1,chr10,95210000,40.6285,-0.11722869193143
NC_086028.1,chr10,95230000,49.155,0.154571848836775
NC_086028.1,chr10,95250000,45.3335,0.0390353108462623
NC_086028.1,chr10,95270000,23.0495,-0.921670719066558
NC_086028.1,chr10,95290000,39.078,-0.172668437772158
NC_086028.1,chr10,95310000,52.9975,0.262104326170999
NC_086028.1,chr10,95330000,40.666,-0.115913875806952
NC_086028.1,chr10,95350000,43.5795,-0.0172592888034063
NC_086028.1,chr10,95370000,38.81975,-0.182112999243443
NC_086028.1,chr10,95390000,39.40675,-0.160734357355604
NC_086028.1,chr10,95410000,39.6665,-0.151374393788941
NC_086028.1,chr10,95430000,41.26525,-0.0950640743047521
NC_086028.1,chr10,95450000,32.44975,-0.437099629012561
