ID	chr	start	end	nmark	log2r	width	state
HeDe_WGS	chr19	37000000	38200000	61	0.387	1200000	neutral
HeDe_WGS	chr19	38220000	39360000	32	0.1178	1140000	neutral
HeDe_WGS	chr19	39460000	39540000	4	-1.6489	80000	loss
HeDe_WGS	chr19	39560000	41740000	110	0.0093	2180000	neutral
HeDe_WGS	chr19	41760000	42100000	18	0.6245	340000	gain
HeDe_WGS	chr19	42120000	43900000	89	-0.1545	1780000	neutral
HeDe_WGS	chr19	43920000	47940000	202	0.5086	4020000	gain
HeDe_WGS	chr19	47960000	49800000	89	-0.8055	1840000	loss
HeDe_WGS	chr19	49820000	53480000	184	0.5361	3660000	gain
HeDe_WGS	chr19	53500000	54160000	34	0.0462	660000	neutral
HeDe_WGS	chr19	54180000	57220000	153	0.5713	3040000	gain
HeDe_WGS	chr19	57240000	58240000	50	-0.0748	1000000	neutral
HeDe_WGS	chr19	58260000	61140000	145	0.5621	2880000	gain
HeDe_WGS	chr19	61160000	62200000	53	0.3429	1040000	neutral
HeDe_WGS	chr19	62220000	62560000	18	-0.0576	340000	neutral
HeDe_WGS	chr19	62580000	64220000	83	0.6721	1640000	gain
HeDe_WGS	chr19	64240000	65080000	43	-0.0847	840000	neutral
HeDe_WGS	chr19	65100000	65160000	4	-0.3962	60000	neutral
HeDe_WGS	chr19	65180000	65520000	18	-0.8649	340000	loss
HeDe_WGS	chr19	65540000	66480000	48	-0.3682	940000	neutral
HeDe_WGS	chr19	66500000	67280000	40	-1.221	780000	loss
HeDe_WGS	chr19	67300000	67840000	28	-0.5904	540000	loss
HeDe_WGS	chr19	67860000	70800000	148	0.029	2940000	neutral
HeDe_WGS	chr19	70820000	73540000	137	0.5699	2720000	gain
HeDe_WGS	chr19	73560000	74240000	35	-0.8251	680000	loss
HeDe_WGS	chr2	0	2040000	103	-0.3921	2040000	neutral
HeDe_WGS	chr2	2060000	2120000	4	-2.3586	60000	loss
HeDe_WGS	chr2	2140000	2440000	16	-3.0695	300000	loss
HeDe_WGS	chr2	2460000	2580000	7	-2.7962	120000	loss
HeDe_WGS	chr2	2600000	2660000	4	-2.3787	60000	loss
HeDe_WGS	chr2	2680000	5580000	146	-0.9269	2900000	loss
HeDe_WGS	chr2	5600000	5640000	3	-2.6934	40000	loss
HeDe_WGS	chr2	5660000	6920000	64	-0.8272	1260000	loss
HeDe_WGS	chr2	6960000	7120000	9	0.4232	160000	gain
HeDe_WGS	chr2	7140000	12860000	286	-0.7234	5720000	loss
HeDe_WGS	chr2	12880000	14120000	62	0.1274	1240000	neutral
HeDe_WGS	chr2	14140000	15500000	67	-0.7034	1360000	loss
HeDe_WGS	chr2	15520000	15860000	18	0.0577	340000	neutral
HeDe_WGS	chr2	15880000	18180000	115	-0.6378	2300000	loss
HeDe_WGS	chr2	18200000	20740000	127	-0.9826	2540000	loss
HeDe_WGS	chr2	20760000	22240000	73	-0.641	1480000	loss
HeDe_WGS	chr2	22260000	23420000	58	-0.208	1160000	neutral
HeDe_WGS	chr2	23440000	23600000	9	-0.8046	160000	loss
HeDe_WGS	chr2	23620000	23880000	14	0.3768	260000	neutral
HeDe_WGS	chr2	23900000	24020000	7	-0.7925	120000	loss
HeDe_WGS	chr2	24040000	24360000	17	0.4688	320000	gain
HeDe_WGS	chr2	24380000	24560000	10	-0.4463	180000	loss
HeDe_WGS	chr2	24580000	29580000	251	0.4349	5000000	gain
HeDe_WGS	chr2	29600000	29980000	20	-0.2114	380000	neutral
HeDe_WGS	chr2	30000000	30160000	9	0.653	160000	gain
HeDe_WGS	chr2	30180000	30680000	26	-0.1914	500000	neutral
HeDe_WGS	chr2	30700000	32920000	112	0.6324	2220000	gain
HeDe_WGS	chr2	32940000	35460000	127	0.2937	2520000	neutral
HeDe_WGS	chr2	35480000	36660000	60	0.6438	1180000	gain
HeDe_WGS	chr2	36680000	36800000	7	-0.9737	120000	loss
HeDe_WGS	chr2	36820000	37020000	11	0.4678	200000	gain
HeDe_WGS	chr2	37040000	37340000	16	-0.2688	300000	neutral
HeDe_WGS	chr2	37360000	37480000	7	0.7147	120000	gain
HeDe_WGS	chr2	37500000	37840000	18	0.1092	340000	neutral
HeDe_WGS	chr2	37860000	37940000	5	1.1486	80000	gain
HeDe_WGS	chr2	37960000	39780000	91	-0.5847	1820000	loss
HeDe_WGS	chr2	39800000	40640000	42	0.0792	840000	neutral
HeDe_WGS	chr2	40660000	41280000	32	0.7772	620000	gain
HeDe_WGS	chr2	41300000	43040000	85	0.0458	1740000	neutral
HeDe_WGS	chr2	43060000	43140000	5	-2.5879	80000	loss
HeDe_WGS	chr2	43160000	43860000	35	0.4191	700000	gain
HeDe_WGS	chr2	43880000	44440000	29	-0.294	560000	neutral
HeDe_WGS	chr2	44460000	48460000	199	0.5031	4000000	gain
HeDe_WGS	chr2	48480000	50320000	93	-0.5115	1840000	loss
HeDe_WGS	chr2	50340000	50560000	12	0.5542	220000	gain
HeDe_WGS	chr2	50580000	53000000	120	-0.5851	2420000	loss
HeDe_WGS	chr2	53020000	53920000	46	0.5698	900000	gain
HeDe_WGS	chr2	53940000	54080000	8	-1.5949	140000	loss
HeDe_WGS	chr2	54100000	57060000	149	-0.1803	2960000	neutral
HeDe_WGS	chr2	57080000	59960000	144	0.4899	2880000	gain
HeDe_WGS	chr2	59980000	60860000	44	-0.5074	880000	loss
HeDe_WGS	chr2	60880000	62280000	71	0.4413	1400000	gain
HeDe_WGS	chr2	62300000	62560000	14	-0.3622	260000	neutral
HeDe_WGS	chr2	62580000	64060000	75	0.5799	1480000	gain
HeDe_WGS	chr2	64080000	64500000	22	-0.403	420000	loss
HeDe_WGS	chr2	64520000	76760000	610	-0.8397	12240000	loss
HeDe_WGS	chr2	76780000	77340000	29	-0.5486	560000	loss
HeDe_WGS	chr2	77360000	77660000	16	-0.0806	300000	neutral
HeDe_WGS	chr2	77680000	78180000	26	0.8207	500000	gain
HeDe_WGS	chr2	78200000	79660000	72	-0.2916	1460000	neutral
HeDe_WGS	chr2	79680000	80040000	19	0.6864	360000	gain
HeDe_WGS	chr2	80060000	80120000	4	-0.8895	60000	loss
HeDe_WGS	chr2	80140000	80960000	42	0.4348	820000	gain
HeDe_WGS	chr2	80980000	82860000	94	-0.7038	1880000	loss
HeDe_WGS	chr2	82880000	85480000	129	0.4933	2600000	gain
HeDe_WGS	chr2	85500000	86200000	36	-0.7732	700000	loss
HeDe_WGS	chr2	86220000	86420000	11	0.1692	200000	neutral
HeDe_WGS	chr2	86440000	87980000	50	-1.0739	1540000	loss
HeDe_WGS	chr2	88000000	93260000	251	-0.6946	5260000	loss
HeDe_WGS	chr2	93280000	95180000	96	0.427	1900000	gain
HeDe_WGS	chr2	95200000	98320000	156	-0.6341	3120000	loss
HeDe_WGS	chr2	98340000	102320000	196	-0.9092	3980000	loss
HeDe_WGS	chr2	102340000	103240000	45	-0.5995	900000	loss
HeDe_WGS	chr2	103260000	104140000	45	0.1678	880000	neutral
HeDe_WGS	chr2	104160000	106020000	91	-0.6075	1860000	loss
HeDe_WGS	chr2	106040000	106420000	20	-0.0555	380000	neutral
HeDe_WGS	chr2	106440000	106840000	21	0.6622	400000	gain
HeDe_WGS	chr2	106860000	106960000	6	-0.36870000000000003	100000	neutral
HeDe_WGS	chr2	106980000	109040000	103	-0.889	2060000	loss
HeDe_WGS	chr2	109060000	109460000	21	-1.5634	400000	loss
HeDe_WGS	chr2	109480000	111780000	113	-0.571	2300000	loss
HeDe_WGS	chr2	111800000	115360000	178	0.5704	3560000	gain
HeDe_WGS	chr2	115380000	116460000	55	-0.1405	1080000	neutral
HeDe_WGS	chr2	116480000	117800000	67	0.5124	1320000	gain
HeDe_WGS	chr2	117820000	118600000	40	-0.494	780000	loss
HeDe_WGS	chr2	118620000	124060000	271	0.3248	5440000	neutral
HeDe_WGS	chr2	124080000	126040000	97	-0.257	1960000	neutral
HeDe_WGS	chr2	126060000	126520000	24	0.8949	460000	gain
HeDe_WGS	chr2	126540000	126900000	18	-0.961	360000	loss
HeDe_WGS	chr2	126920000	127180000	14	-0.1594	260000	neutral
HeDe_WGS	chr2	127200000	136060000	429	-0.859	8860000	loss
HeDe_WGS	chr2	136080000	136960000	44	0.0254	880000	neutral
HeDe_WGS	chr2	136980000	137440000	24	0.8671	460000	gain
HeDe_WGS	chr2	137460000	137740000	15	0.1053	280000	neutral
HeDe_WGS	chr2	137760000	139560000	91	0.8034	1800000	gain
HeDe_WGS	chr2	139580000	141160000	80	0.1813	1580000	neutral
HeDe_WGS	chr2	141180000	142000000	42	0.8208	820000	gain
HeDe_WGS	chr2	142020000	143720000	85	-0.3419	1700000	neutral
HeDe_WGS	chr2	143740000	145800000	103	0.2948	2060000	neutral
HeDe_WGS	chr2	145820000	150080000	209	-0.6057	4260000	loss
HeDe_WGS	chr2	150100000	150560000	24	0.0905	460000	neutral
HeDe_WGS	chr2	150580000	151460000	43	-0.7255	880000	loss
HeDe_WGS	chr2	151480000	153300000	91	0.2755	1820000	neutral
HeDe_WGS	chr2	153320000	153600000	15	-0.4532	280000	loss
HeDe_WGS	chr2	153620000	153800000	9	-1.6168	180000	loss
HeDe_WGS	chr2	153820000	154280000	23	-0.6013	460000	loss
HeDe_WGS	chr2	154300000	156760000	122	0.4145	2460000	gain
HeDe_WGS	chr2	156780000	162580000	288	-0.7997	5800000	loss
HeDe_WGS	chr2	162600000	163000000	19	-0.1814	400000	neutral
HeDe_WGS	chr2	163020000	166320000	164	-0.759	3300000	loss
HeDe_WGS	chr2	166340000	167360000	52	0.5704	1020000	gain
HeDe_WGS	chr2	167380000	169440000	101	-0.5465	2060000	loss
HeDe_WGS	chr2	169460000	170400000	47	-0.0759	940000	neutral
HeDe_WGS	chr2	170420000	173800000	169	0.6433	3380000	gain
HeDe_WGS	chr2	173820000	174420000	29	-0.1776	600000	neutral
HeDe_WGS	chr2	174440000	176820000	120	0.3477	2380000	neutral
HeDe_WGS	chr2	176840000	177160000	17	-0.2411	320000	neutral
HeDe_WGS	chr2	177180000	178500000	67	0.4422	1320000	gain
HeDe_WGS	chr2	178520000	178780000	14	-0.8334	260000	loss
HeDe_WGS	chr2	178800000	181140000	118	0.1414	2340000	neutral
HeDe_WGS	chr2	181160000	181940000	40	0.823	780000	gain
HeDe_WGS	chr2	181960000	184620000	132	0.0869	2660000	neutral
HeDe_WGS	chr2	184640000	189360000	237	0.9405	4720000	gain
HeDe_WGS	chr2	189380000	189580000	11	-0.0818	200000	neutral
HeDe_WGS	chr2	189600000	192920000	167	0.984	3320000	gain
HeDe_WGS	chr2	192940000	193260000	17	-0.4801	320000	loss
HeDe_WGS	chr2	193280000	195200000	96	0.7158	1920000	gain
HeDe_WGS	chr2	195220000	195820000	31	1.6093	600000	gain
HeDe_WGS	chr2	195840000	196120000	15	0.9764	280000	gain
HeDe_WGS	chr2	196140000	197200000	53	-0.3554	1060000	neutral
HeDe_WGS	chr2	197220000	200300000	154	1.0141	3080000	gain
HeDe_WGS	chr2	200320000	200720000	21	0.3672	400000	neutral
HeDe_WGS	chr2	200740000	201540000	41	-0.1609	800000	neutral
HeDe_WGS	chr2	201560000	203160000	80	0.4222	1600000	gain
HeDe_WGS	chr2	203180000	206200000	150	0.8103	3020000	gain
HeDe_WGS	chr2	206220000	207640000	72	1.9641	1420000	gain
HeDe_WGS	chr2	207660000	210560000	145	0.5303	2900000	gain
HeDe_WGS	chr2	210580000	210700000	7	1.6601	120000	gain
HeDe_WGS	chr2	210720000	211780000	54	0.937	1060000	gain
HeDe_WGS	chr2	211800000	214580000	140	1.4621	2780000	gain
HeDe_WGS	chr2	214600000	217580000	150	0.4569	2980000	gain
HeDe_WGS	chr2	217600000	220440000	143	1.1348	2840000	gain
HeDe_WGS	chr2	220460000	222680000	112	1.6472	2220000	gain
HeDe_WGS	chr2	222700000	223200000	26	1.101	500000	gain
HeDe_WGS	chr2	223220000	224900000	84	0.199	1680000	neutral
HeDe_WGS	chr2	224920000	226260000	67	-0.3284	1340000	neutral
HeDe_WGS	chr2	226280000	226960000	34	0.2627	680000	neutral
HeDe_WGS	chr2	226980000	227820000	42	-0.195	840000	neutral
HeDe_WGS	chr2	227840000	230400000	129	0.381	2560000	neutral
HeDe_WGS	chr2	230420000	232840000	117	-0.4837	2420000	loss
HeDe_WGS	chr2	232860000	234000000	58	0.3411	1140000	neutral
HeDe_WGS	chr2	234020000	234320000	16	-0.624	300000	loss
HeDe_WGS	chr2	234340000	234500000	9	0.4449	160000	gain
HeDe_WGS	chr2	234520000	234600000	5	-0.9552	80000	loss
HeDe_WGS	chr2	234620000	241160000	324	0.425	6540000	gain
HeDe_WGS	chr2	241180000	243020000	90	-0.2683	1840000	neutral
HeDe_WGS	chr2	243040000	243280000	13	0.5219	240000	gain
HeDe_WGS	chr2	243300000	243340000	3	-1.1422	40000	loss
HeDe_WGS	chr2	243360000	244600000	61	0.366	1240000	neutral
HeDe_WGS	chr2	244620000	246580000	99	0.9124	1960000	gain
HeDe_WGS	chr2	246600000	247200000	29	0.3347	600000	neutral
HeDe_WGS	chr2	247220000	248060000	42	-0.4589	840000	loss
HeDe_WGS	chr2	248080000	249980000	94	0.7885	1900000	gain
HeDe_WGS	chr2	250000000	251700000	84	0.0435	1700000	neutral
HeDe_WGS	chr20	0	1220000	54	-0.4506	1220000	loss
HeDe_WGS	chr20	1240000	3580000	117	0.1768	2340000	neutral
HeDe_WGS	chr20	3600000	4200000	31	-0.6926	600000	loss
HeDe_WGS	chr20	4220000	4440000	12	0.9441	220000	gain
HeDe_WGS	chr20	4460000	4620000	9	0.1503	160000	neutral
HeDe_WGS	chr20	4640000	5800000	59	-0.7964	1160000	loss
HeDe_WGS	chr20	5820000	6000000	10	0.1354	180000	neutral
HeDe_WGS	chr20	6020000	6460000	23	-0.7735	440000	loss
HeDe_WGS	chr20	6480000	16880000	519	-0.0488	10400000	neutral
HeDe_WGS	chr20	16920000	22040000	257	0.5281	5120000	gain
HeDe_WGS	chr20	22060000	22260000	11	-0.0288	200000	neutral
HeDe_WGS	chr20	22280000	24180000	95	-0.537	1900000	loss
HeDe_WGS	chr20	24200000	25460000	64	0.0887	1260000	neutral
HeDe_WGS	chr20	25480000	26420000	22	0.7198	940000	gain
HeDe_WGS	chr20	26440000	27100000	34	-0.0601	660000	neutral
HeDe_WGS	chr20	27120000	28560000	73	0.552	1440000	gain
HeDe_WGS	chr20	28580000	29300000	37	-0.1349	720000	neutral
HeDe_WGS	chr20	29320000	31240000	97	0.2631	1920000	neutral
HeDe_WGS	chr20	31260000	32620000	69	-0.1571	1360000	neutral
HeDe_WGS	chr20	32640000	34020000	69	0.2627	1380000	neutral
HeDe_WGS	chr20	34040000	35820000	88	-0.7119	1780000	loss
HeDe_WGS	chr20	35840000	36100000	14	0.0746	260000	neutral
HeDe_WGS	chr20	36120000	36240000	7	-0.8456	120000	loss
HeDe_WGS	chr20	36260000	36520000	14	0.3467	260000	neutral
HeDe_WGS	chr20	36540000	37440000	45	-0.5747	900000	loss
HeDe_WGS	chr20	37460000	37560000	5	0.5014	100000	gain
HeDe_WGS	chr20	37580000	37720000	8	-0.5022	140000	loss
HeDe_WGS	chr20	37740000	39480000	88	-1.0858	1740000	loss
HeDe_WGS	chr20	39500000	41500000	98	-0.606	2000000	loss
HeDe_WGS	chr20	41520000	42800000	64	0.0826	1280000	neutral
HeDe_WGS	chr20	42820000	43780000	49	-0.2977	960000	neutral
HeDe_WGS	chr20	43800000	46320000	125	0.2483	2520000	neutral
HeDe_WGS	chr20	46340000	46440000	6	-2.022	100000	loss
HeDe_WGS	chr20	46460000	49680000	162	0.1282	3220000	neutral
HeDe_WGS	chr20	49700000	50080000	20	0.7207	380000	gain
HeDe_WGS	chr20	50100000	51500000	71	-0.074	1400000	neutral
HeDe_WGS	chr20	51520000	54080000	126	-0.7559	2560000	loss
HeDe_WGS	chr20	54100000	54320000	11	-1.6533	220000	loss
HeDe_WGS	chr20	54340000	56020000	85	-0.5376	1680000	loss
HeDe_WGS	chr3	0	1100000	53	-0.1526	1100000	neutral
HeDe_WGS	chr3	1120000	1380000	14	-2.5592	260000	loss
HeDe_WGS	chr3	1400000	4300000	146	0.0055	2900000	neutral
HeDe_WGS	chr3	4320000	4360000	3	-2.2471	40000	loss
HeDe_WGS	chr3	4380000	5180000	41	-0.0278	800000	neutral
HeDe_WGS	chr3	5200000	5560000	19	-2.5247	360000	loss
HeDe_WGS	chr3	5580000	5800000	12	-0.0825	220000	neutral
HeDe_WGS	chr3	5820000	5960000	7	-2.1757	140000	loss
HeDe_WGS	chr3	5980000	6940000	45	-0.1074	960000	neutral
HeDe_WGS	chr3	6960000	7160000	11	-2.5941	200000	loss
HeDe_WGS	chr3	7180000	8640000	73	0.0401	1460000	neutral
HeDe_WGS	chr3	8660000	8860000	11	-2.4595	200000	loss
HeDe_WGS	chr3	8880000	9040000	9	0.1506	160000	neutral
HeDe_WGS	chr3	9060000	9240000	10	-2.5914	180000	loss
HeDe_WGS	chr3	9260000	15340000	305	-0.0124	6080000	neutral
HeDe_WGS	chr3	15360000	16460000	32	-1.2601	1100000	loss
HeDe_WGS	chr3	16480000	17540000	43	-0.6431	1060000	loss
HeDe_WGS	chr3	17560000	18400000	20	-1.4907	840000	loss
HeDe_WGS	chr3	18420000	20860000	122	-0.0042	2440000	neutral
HeDe_WGS	chr3	20880000	21600000	37	-0.2757	720000	neutral
HeDe_WGS	chr3	21620000	21740000	7	-1.4674	120000	loss
HeDe_WGS	chr3	21760000	25720000	180	-0.3293	3960000	neutral
HeDe_WGS	chr3	25740000	26000000	14	0.4429	260000	gain
HeDe_WGS	chr3	26020000	27440000	72	-0.5926	1420000	loss
HeDe_WGS	chr3	27460000	28180000	37	0.5531	720000	gain
HeDe_WGS	chr3	28200000	32340000	208	-0.0485	4140000	neutral
HeDe_WGS	chr3	32360000	33660000	66	0.5031	1300000	gain
HeDe_WGS	chr3	33680000	36680000	151	-0.0438	3000000	neutral
HeDe_WGS	chr3	36700000	37160000	24	0.6169	460000	gain
HeDe_WGS	chr3	37180000	37860000	35	-0.0128	680000	neutral
HeDe_WGS	chr3	37880000	38100000	12	0.7684	220000	gain
HeDe_WGS	chr3	38120000	38260000	8	1.5245	140000	gain
HeDe_WGS	chr3	38280000	40020000	88	0.4295	1740000	gain
HeDe_WGS	chr3	40040000	41620000	78	-0.4403	1580000	loss
HeDe_WGS	chr3	41640000	41980000	18	0.2503	340000	neutral
HeDe_WGS	chr3	42000000	42220000	12	1.4156	220000	gain
HeDe_WGS	chr3	42240000	43520000	65	0.3218	1280000	neutral
HeDe_WGS	chr3	43540000	48240000	226	-0.5718	4700000	loss
HeDe_WGS	chr3	48260000	48900000	30	0.3178	640000	neutral
HeDe_WGS	chr3	48920000	49140000	12	1.1231	220000	gain
HeDe_WGS	chr3	49160000	49280000	7	0.4259	120000	gain
HeDe_WGS	chr3	49300000	49580000	15	-0.5728	280000	loss
HeDe_WGS	chr3	49600000	50060000	24	0.4631	460000	gain
HeDe_WGS	chr3	50080000	53160000	153	-0.3711	3080000	neutral
HeDe_WGS	chr3	53180000	53480000	16	0.7123	300000	gain
HeDe_WGS	chr3	53500000	54060000	29	-0.2864	560000	neutral
HeDe_WGS	chr3	54080000	54240000	9	0.9067	160000	gain
HeDe_WGS	chr3	54260000	54340000	5	-0.5225	80000	loss
HeDe_WGS	chr3	54360000	55100000	37	1.0025	740000	gain
HeDe_WGS	chr3	55120000	56840000	87	0.3293	1720000	neutral
HeDe_WGS	chr3	56860000	58020000	58	0.9559	1160000	gain
HeDe_WGS	chr3	58060000	62100000	198	-0.4867	4040000	loss
HeDe_WGS	chr3	62120000	62380000	14	0.6864	260000	gain
HeDe_WGS	chr3	62400000	63200000	41	-0.0437	800000	neutral
HeDe_WGS	chr3	63220000	65660000	122	0.8312	2440000	gain
HeDe_WGS	chr3	65680000	65700000	2	-4.5697	20000	loss
HeDe_WGS	chr3	65720000	66720000	51	0.3	1000000	neutral
HeDe_WGS	chr3	66740000	67360000	32	-0.6227	620000	loss
HeDe_WGS	chr3	67380000	67800000	21	0.6054	420000	gain
HeDe_WGS	chr3	67840000	69400000	77	-0.4083	1560000	loss
HeDe_WGS	chr3	69420000	70200000	40	-0.001	780000	neutral
HeDe_WGS	chr3	70220000	71160000	48	0.6417	940000	gain
HeDe_WGS	chr3	71180000	71500000	17	0.0863	320000	neutral
HeDe_WGS	chr3	71520000	72520000	50	-0.3456	1000000	neutral
HeDe_WGS	chr3	72540000	73700000	59	0.3587	1160000	neutral
HeDe_WGS	chr3	73720000	73920000	11	-0.6271	200000	loss
HeDe_WGS	chr3	73940000	76920000	150	0.6179	2980000	gain
HeDe_WGS	chr3	76940000	78120000	60	1.0115	1180000	gain
HeDe_WGS	chr3	78140000	79120000	50	0.6982	980000	gain
HeDe_WGS	chr3	79140000	79220000	5	-0.4107	80000	loss
HeDe_WGS	chr3	79240000	79840000	31	0.755	600000	gain
HeDe_WGS	chr3	79860000	80180000	17	-0.1997	320000	neutral
HeDe_WGS	chr3	80200000	83300000	155	0.9084	3100000	gain
HeDe_WGS	chr3	83320000	86000000	128	0.3023	2680000	neutral
HeDe_WGS	chr3	86020000	89140000	154	-0.5265	3120000	loss
HeDe_WGS	chr3	89180000	89440000	14	0.527	260000	gain
HeDe_WGS	chr3	89460000	89920000	24	-0.1805	460000	neutral
HeDe_WGS	chr3	89940000	90720000	40	0.6544	780000	gain
HeDe_WGS	chr3	90740000	96820000	299	-0.6331	6080000	loss
HeDe_WGS	chr3	96840000	100920000	204	0.5589	4080000	gain
HeDe_WGS	chr3	100940000	101380000	23	-0.0479	440000	neutral
HeDe_WGS	chr3	101400000	107820000	316	-0.668	6420000	loss
HeDe_WGS	chr3	107860000	108100000	13	-1e-4	240000	neutral
HeDe_WGS	chr3	108120000	112540000	220	0.6726	4420000	gain
HeDe_WGS	chr3	112560000	113280000	37	0.0474	720000	neutral
HeDe_WGS	chr3	113300000	114040000	37	0.7237	740000	gain
HeDe_WGS	chr3	114060000	119520000	265	-0.4145	5460000	loss
HeDe_WGS	chr3	119540000	121540000	101	0.601	2000000	gain
HeDe_WGS	chr3	121560000	122740000	57	-0.2136	1180000	neutral
HeDe_WGS	chr3	122760000	123360000	30	0.6665	600000	gain
HeDe_WGS	chr3	123380000	123960000	29	-0.1907	580000	neutral
HeDe_WGS	chr3	123980000	130500000	324	0.5791	6520000	gain
HeDe_WGS	chr3	130520000	131800000	65	-0.3909	1280000	neutral
HeDe_WGS	chr3	131840000	141560000	483	0.6997	9720000	gain
HeDe_WGS	chr3	141580000	143440000	91	0.0666	1860000	neutral
HeDe_WGS	chr3	143460000	143740000	15	0.9721	280000	gain
HeDe_WGS	chr3	143760000	146520000	135	0.0588	2760000	neutral
HeDe_WGS	chr3	146540000	147160000	32	-0.4815	620000	loss
HeDe_WGS	chr3	147180000	150320000	154	0.0592	3140000	neutral
HeDe_WGS	chr3	150340000	151020000	34	0.6473	680000	gain
HeDe_WGS	chr3	151040000	151580000	27	-0.0918	540000	neutral
HeDe_WGS	chr3	151600000	154640000	153	0.7936	3040000	gain
HeDe_WGS	chr3	154660000	155080000	22	-0.1131	420000	neutral
HeDe_WGS	chr3	155100000	156780000	84	0.7039	1680000	gain
HeDe_WGS	chr3	156800000	157940000	55	-1.1022	1140000	loss
HeDe_WGS	chr3	157960000	158340000	19	-0.4556	380000	loss
HeDe_WGS	chr3	158360000	158700000	17	0.6157	340000	gain
HeDe_WGS	chr3	158720000	159560000	43	-0.1312	840000	neutral
HeDe_WGS	chr3	159580000	170440000	544	0.49370000000000003	10860000	gain
HeDe_WGS	chr3	170460000	171940000	75	0.9084	1480000	gain
HeDe_WGS	chr3	171960000	173960000	101	0.4995	2000000	gain
HeDe_WGS	chr3	173980000	174080000	6	0.0111	100000	neutral
HeDe_WGS	chr3	174100000	175100000	51	-1.1615	1000000	loss
HeDe_WGS	chr3	175120000	175220000	6	-0.2009	100000	neutral
HeDe_WGS	chr3	175240000	175700000	24	-1.1169	460000	loss
HeDe_WGS	chr3	175720000	175820000	6	-1.8377	100000	loss
HeDe_WGS	chr3	175840000	175920000	5	-0.9374	80000	loss
HeDe_WGS	chr3	175940000	176220000	15	0.5618	280000	gain
HeDe_WGS	chr3	176240000	176420000	10	-0.1615	180000	neutral
HeDe_WGS	chr3	176440000	176600000	9	0.6045	160000	gain
HeDe_WGS	chr3	176620000	178100000	75	-0.1156	1480000	neutral
HeDe_WGS	chr3	178120000	180080000	99	0.4401	1960000	gain
HeDe_WGS	chr3	180100000	180440000	18	0.893	340000	gain
HeDe_WGS	chr3	180460000	181600000	58	0.4012	1140000	gain
HeDe_WGS	chr3	181620000	182560000	48	-0.3555	940000	neutral
HeDe_WGS	chr3	182580000	183880000	66	0.2516	1300000	neutral
HeDe_WGS	chr3	183900000	184100000	11	1.0752	200000	gain
HeDe_WGS	chr3	184120000	184240000	7	0.185	120000	neutral
HeDe_WGS	chr3	184260000	185540000	65	-0.3931	1280000	neutral
HeDe_WGS	chr3	185560000	186920000	68	0.3513	1360000	neutral
HeDe_WGS	chr3	186940000	187940000	51	-0.0519	1000000	neutral
HeDe_WGS	chr3	187960000	189420000	74	0.4391	1460000	gain
HeDe_WGS	chr4	0	580000	30	-0.4687	580000	loss
HeDe_WGS	chr4	600000	1100000	26	-2.5138	500000	loss
HeDe_WGS	chr4	1120000	1300000	10	-0.0703	180000	neutral
HeDe_WGS	chr4	1320000	6020000	236	-0.9042	4700000	loss
HeDe_WGS	chr4	6040000	6820000	38	0.3109	780000	neutral
HeDe_WGS	chr4	6840000	7100000	14	-0.5754	260000	loss
HeDe_WGS	chr4	7120000	11040000	196	0.4504	3920000	gain
HeDe_WGS	chr4	11060000	11240000	7	3.6346	180000	gain
HeDe_WGS	chr4	11260000	11540000	15	0.1817	280000	neutral
HeDe_WGS	chr4	11560000	11740000	10	-0.7016	180000	loss
HeDe_WGS	chr4	11760000	16080000	215	0.3779	4320000	neutral
HeDe_WGS	chr4	16100000	19900000	191	-0.4125	3800000	loss
HeDe_WGS	chr4	19960000	20300000	17	0.3529	340000	neutral
HeDe_WGS	chr4	20320000	22020000	81	-0.2316	1700000	neutral
HeDe_WGS	chr4	22060000	25340000	162	-0.7776	3280000	loss
HeDe_WGS	chr4	25360000	27460000	106	-0.0158	2100000	neutral
HeDe_WGS	chr4	27480000	29180000	83	-0.6716	1700000	loss
HeDe_WGS	chr4	29200000	31920000	137	0.2242	2720000	neutral
HeDe_WGS	chr4	31940000	33300000	67	-0.4305	1360000	loss
HeDe_WGS	chr4	33320000	34000000	34	0.1039	680000	neutral
HeDe_WGS	chr4	34020000	34300000	15	0.7441	280000	gain
HeDe_WGS	chr4	34320000	34880000	29	-0.1286	560000	neutral
HeDe_WGS	chr4	34900000	35620000	37	0.6246	720000	gain
HeDe_WGS	chr4	35640000	37940000	109	-0.0691	2300000	neutral
HeDe_WGS	chr4	37960000	41360000	169	-0.7118	3400000	loss
HeDe_WGS	chr4	41380000	41460000	4	0.5701	80000	gain
HeDe_WGS	chr4	41480000	44340000	144	-0.6833	2860000	loss
HeDe_WGS	chr4	44360000	46180000	87	-0.4034	1820000	loss
HeDe_WGS	chr4	46200000	47360000	59	0.2286	1160000	neutral
HeDe_WGS	chr4	47380000	47740000	18	-0.8415	360000	loss
HeDe_WGS	chr4	47760000	47960000	11	0.2928	200000	neutral
HeDe_WGS	chr4	47980000	50760000	137	-0.7032	2780000	loss
HeDe_WGS	chr4	50780000	51440000	33	0.0974	660000	neutral
HeDe_WGS	chr4	51460000	51880000	22	0.6943	420000	gain
HeDe_WGS	chr4	51900000	54060000	107	0.0234	2160000	neutral
HeDe_WGS	chr4	54080000	57400000	162	-0.6811	3320000	loss
